Ï,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
11288,11289,1768,WI-00013,SAUKVILLE,53080,OZAUKEE,WI,31055,31055,0,30700,30700,0
11288,11289,1768,WI-00013,SERENITY LANE,53066,WAUKESHA,WI,15864,14064,1800,13500,11700,1800
11288,11289,1768,WI-00013,SHEBOYGAN,53081,SHEBOYGAN,WI,11913,11063,850,4800,4500,300
11288,11289,1768,WI-00013,SHEBOYGAN,53083,SHEBOYGAN,WI,36984,33459,3525,35700,32200,3500
11288,11289,1768,WI-00013,SHEBOYGAN FALLS,53085,SHEBOYGAN,WI,30394,27094,3300,24600,24600,0
11288,11289,1768,WI-00013,SHOREWOOD,53211,MILWAUKEE,WI,27886,24511,3375,7800,4400,3400
11288,11289,1768,WI-00013,SILVER LAKE,53170,KENOSHA,WI,94517,57342,37175,14000,13500,500
11288,11289,1768,WI-00013,SOLDIERS GROVE,54655,CRAWFORD,WI,280817,232342,48475,204600,173000,31600
11288,11289,1768,WI-00013,SOUTH MILWAUKEE,53172,MILWAUKEE,WI,856610,592120,264490,547700,372600,175100
11288,11289,1768,WI-00013,SPARTA,54656,MONROE,WI,13629,12529,1100,13700,12600,1100
11288,11289,1768,WI-00013,SPRING GREEN,53588,RICHLAND,WI,46171,38631,7540,42100,34600,7500
11288,11289,1768,WI-00013,SPRING GREEN,53588,SAUK,WI,2910668,2205005,705663,2057100,1358600,368800
11288,11289,1768,WI-00013,STITZER,53825,GRANT,WI,14607,14607,0,14700,14700,0
11288,11289,1768,WI-00013,STOCKBRIDGE,53088,CALUMET,WI,37825,18025,19800,26900,7100,19800
11288,11289,1768,WI-00013,STOUGHTON,53589,DANE,WI,159108,146508,12600,65800,54900,8800
11288,11289,1768,WI-00013,SULLIVAN,53178,JEFFERSON,WI,30067,26692,3375,29700,26400,3300
11288,11289,1768,WI-00013,SUMMIT,53066,WAUKESHA,WI,88528,64078,24450,81800,57400,24400
11288,11289,1768,WI-00013,SUN PRAIRIE,53590,DANE,WI,547589,456379,91210,400700,339700,59700
11288,11289,1768,WI-00013,SUSSEX,53089,WAUKESHA,WI,105941,86116,19825,34500,24300,10200
11288,11289,1768,WI-00013,THERESA,53091,DODGE,WI,45848,33973,11875,28600,23200,5400
11288,11289,1768,WI-00013,THIENSVILLE,53092,OZAUKEE,WI,51085,29360,21725,10600,7800,2800
11288,11289,1768,WI-00013,TOMAH,54660,MONROE,WI,110800,103135,7665,45500,44300,1200
11288,11289,1768,WI-00013,TREVOR,53179,KENOSHA,WI,24067,23517,550,16400,15800,600
11288,11289,1768,WI-00013,TWO RIVERS,54241,MANITOWOC,WI,79663,70688,8975,108000,58300,1100
11288,11289,1768,WI-00013,VALDERS,54245,MANITOWOC,WI,15409,10759,4650,14000,9300,4700
11288,11289,1768,WI-00013,VAN DYNE,54979,FOND DU LAC,WI,99514,89964,9550,68600,68600,0
11288,11289,1768,WI-00013,VERONA,53593,DANE,WI,44841,38191,6650,21700,18000,3700
11288,11289,1768,WI-00013,VIOLA,54664,RICHLAND,WI,98958,70348,28610,50200,26900,23300
11288,11289,1768,WI-00013,VIOLA,54664,VERNON,WI,122851,76451,46400,4000,4000,0
11288,11289,1768,WI-00013,VIROQUA,54665,VERNON,WI,303742,240867,62875,152900,105600,47300
11288,11289,1768,WI-00013,WATERFORD,53185,RACINE,WI,322437,276357,46080,192300,161400,30900
11288,11289,1768,WI-00013,WATERLOO,53594,DODGE,WI,78085,61360,16725,31100,27900,3200
11288,11289,1768,WI-00013,WATERLOO,53594,JEFFERSON,WI,29379,23804,5575,0,0,0
11288,11289,1768,WI-00013,WATERTOWN,53094,JEFFERSON,WI,1302629,967854,334775,471800,334400,137400
11288,11289,1768,WI-00013,WATERTOWN,53098,DODGE,WI,143337,112342,30995,28000,28000,0
11288,11289,1768,WI-00013,WAUKESHA,53186,WAUKESHA,WI,153639,129124,24515,89200,73300,15900
11288,11289,1768,WI-00013,WAUKESHA,53188,WAUKESHA,WI,320714,238264,82450,168000,120300,47700
11288,11289,1768,WI-00013,WAUKESHA,53189,WAUKESHA,WI,109655,79180,30475,88900,68800,20100
11288,11289,1768,WI-00013,WAUNAKEE,53597,DANE,WI,144225,122025,22200,90300,79900,10400
11288,11289,1768,WI-00013,WAUPUN,53963,DODGE,WI,427988,308733,119255,246400,165900,80500
11288,11289,1768,WI-00013,WAUPUN,53963,FOND DU LAC,WI,532354,368872,163482,385900,268600,117300
11288,11289,1768,WI-00013,WAUWATOSA,53213,MILWAUKEE,WI,174404,142174,32230,70100,54200,15900
11288,11289,1768,WI-00013,WAUWATOSA,53222,MILWAUKEE,WI,161696,111096,50600,67300,44800,22500
11288,11289,1768,WI-00013,WAUWATOSA,53225,MILWAUKEE,WI,148856,95901,52955,69700,40500,29200
11288,11289,1768,WI-00013,WAUWATOSA,53226,MILWAUKEE,WI,111951,76981,34970,56900,30800,26100
11288,11289,1768,WI-00013,WEST ALLIS,53214,MILWAUKEE,WI,103633,90773,12860,61400,55700,5700
11288,11289,1768,WI-00013,WEST ALLIS,53219,MILWAUKEE,WI,33934,24484,9450,9100,4400,4700
11288,11289,1768,WI-00013,WEST ALLIS,53227,MILWAUKEE,WI,212504,130389,82115,76600,41500,35100
11288,11289,1768,WI-00013,WEST BEND,53090,WASHINGTON,WI,35531,33931,1600,33900,32300,1600
11288,11289,1768,WI-00013,WEST BEND,53095,WASHINGTON,WI,922,922,0,0,0,0
11288,11289,1768,WI-00013,WEST MILWAUKEE,53214,MILWAUKEE,WI,12928,6278,6650,0,0,0
11288,11289,1768,WI-00013,WESTBY,54667,VERNON,WI,40049,24618,15431,28100,15000,13100
11288,11289,1768,WI-00013,WESTFIELD,53964,MARQUETTE,WI,15230,9955,5275,0,0,0
11288,11289,1768,WI-00013,WHITEFISH BAY,53211,MILWAUKEE,WI,13294,8069,5225,11800,6600,5200
11288,11289,1768,WI-00013,WHITEFISH BAY,53217,MILWAUKEE,WI,60400,54275,6125,36300,36300,0
11288,11289,1768,WI-00013,WHITEWATER,53190,WALWORTH,WI,82790,46065,36725,47700,14900,32800
11288,11289,1768,WI-00013,WILTON,54670,MONROE,WI,53946,53746,200,31800,31800,0
11288,11289,1768,WI-00013,WIND LAKE,53185,RACINE,WI,234753,204303,30450,197400,191700,5700
11288,11289,1768,WI-00013,WINDSOR,53598,DANE,WI,66585,62205,4380,63300,59000,4300
11288,11289,1768,WI-00013,WINNEBAGO,54902,WINNEBAGO,WI,15678,7028,8650,14000,6100,7900
11288,11289,1768,WI-00013,WISCONSIN DELLS,53965,ADAMS,WI,71639,71639,0,47700,47700,0
11288,11289,1768,WI-00013,WISCONSIN DELLS,53965,COLUMBIA,WI,22238,22238,0,19000,19000,0
11288,11289,1768,WI-00013,WISCONSIN DELLS,53965,SAUK,WI,750914,576714,174200,463300,200000,63300
11288,11289,1768,WI-00013,WONEOWC,53968,VERNON,WI,6630,6630,0,5800,5800,0
11288,11289,1768,WI-00013,WONEWOC,53968,JUNEAU,WI,58105,42330,15775,50600,35300,15300
11288,11289,1768,WI-00013,WONEWOC,53968,SAUK,WI,28026,27426,600,0,0,0
11288,11289,1768,WI-00013,WOODMAN,53827,GRANT,WI,13736,12361,1375,0,0,0
11288,11289,1768,WI-00013,WYOCENA,53969,COLUMBIA,WI,40040,28790,11250,20400,9200,11200
11293,11294,,KS-00026,CHAPMAN,67431,DICKINSON,KS,1769507,1345825,423682,860700,677700,183000
11293,11294,,KS-00026,MANHATTAN,66502,RILEY,KS,23293,23293,0,12700,12700,0
11293,11294,,KS-00026,MANHATTAN,66503,RILEY,KS,853228,657002,196226,0,0,0
11293,11294,,KS-00026,SALINA,67401,SALINE,KS,384493,305693,78800,158300,153000,5300
11295,11296,1769,WV-00009,BELINGTON,26250,BARBOUR,WV,24109,16034,8075,12400,4900,7500
11295,11296,1769,WV-00009,BRIDGEPORT,26330,HARRISON,WV,292554,212854,79700,178000,117800,60200
11295,11296,1769,WV-00009,BRIDGEPORT,26330,TAYLOR,WV,168196,84659,83537,103000,63000,40000
11295,11296,1769,WV-00009,CLARKSBURG,26301,HARRISON,WV,82462,48727,33735,0,0,0
11295,11296,1769,WV-00009,ENTERPRISE,26568,HARRISON,WV,19935,19935,0,0,0,0
11295,11296,1769,WV-00009,FAIRMONT,26554,MARION,WV,80181,41701,38480,13700,9300,4400
11295,11296,1769,WV-00009,FLEMINGTON,26347,TAYLOR,WV,35828,35828,0,0,0,0
11295,11296,1769,WV-00009,GRAFTON,26354,TAYLOR,WV,135329,119104,16225,30100,20700,9400
11295,11296,1769,WV-00009,LOST CREEK,26385,HARRISON,WV,14012,14012,0,12000,12000,0
11295,11296,1769,WV-00009,LUMBERPORT,26386,HARRISON,WV,51959,41629,10330,36300,27600,8700
11295,11296,1769,WV-00009,MANNINGTON,26582,HARRISON,WV,13918,13918,0,0,0,0
11295,11296,1769,WV-00009,MANNINGTON,26582,MARION,WV,3605,3605,0,3700,3700,0
11295,11296,1769,WV-00009,MOATSVILLE,26405,BARBOUR,WV,32123,32123,0,29100,29100,0
11295,11296,1769,WV-00009,MOUNT CLARE,26408,HARRISON,WV,42261,32011,10250,19800,19800,0
11295,11296,1769,WV-00009,NEW MARTINSVILLE,26155,TYLER,WV,12163,10163,2000,10700,8700,2000
11295,11296,1769,WV-00009,PENNSBORO,26415,DODDRIDGE,WV,35538,35538,0,14000,14000,0
11295,11296,1769,WV-00009,PHILIPPI,26416,BARBOUR,WV,190364,174434,15930,62200,58100,4100
11295,11296,1769,WV-00009,RAVENSWOOD,26164,JACKSON,WV,23841,23841,0,14000,14000,0
11295,11296,1769,WV-00009,SALEM,26426,DODDRIDGE,WV,9307,9307,0,8000,8000,0
11295,11296,1769,WV-00009,SHINNSTON,26431,HARRISON,WV,941270,767374,173896,180700,140200,40500
11295,11296,1769,WV-00009,THORNTON,26440,TAYLOR,WV,6026,6026,0,5100,5100,0
11295,11296,1769,WV-00009,WALLACE,26448,HARRISON,WV,111284,104284,7000,88900,81900,7000
11295,11296,1769,WV-00009,WEST UNION,26456,DODDRIDGE,WV,6504,6504,0,0,0,0
11297,11298,1770,NE-00020,AMHERST,68812,BUFFALO,NE,10649,9459,1190,10700,9500,1200
11297,11298,1770,NE-00020,ANSLEY,68814,CUSTER,NE,37214,23364,13850,0,0,0
11297,11298,1770,NE-00020,ASHLAND,68003,SAUNDERS,NE,36519,35319,1200,13600,12400,1200
11297,11298,1770,NE-00020,ATKINSON,68713,HOLT,NE,77665,14590,63075,10800,10800,0
11297,11298,1770,NE-00020,AURORA,68818,HAMILTON,NE,495605,450605,45000,239900,220700,19200
11297,11298,1770,NE-00020,BEATRICE,68310,GAGE,NE,350473,268873,81600,25400,15000,10400
11297,11298,1770,NE-00020,BELLEVUE,68123,SARPY,NE,7452,7452,0,0,0,0
11297,11298,1770,NE-00020,BRAINARD,68626,BUTLER,NE,22991,22991,0,22900,22900,0
11297,11298,1770,NE-00020,BROKEN BOW,68822,CUSTER,NE,40654,27054,13600,0,0,0
11297,11298,1770,NE-00020,CERESCO,68017,SAUNDERS,NE,1875576,1604966,270610,735400,624800,110600
11297,11298,1770,NE-00020,COLUMBUS,68601,PLATTE,NE,30229,16599,13630,6000,6000,0
11297,11298,1770,NE-00020,COZAD,69130,DAWSON,NE,411135,331645,79490,160800,148900,11900
11297,11298,1770,NE-00020,DAVID CITY,68632,BUTLER,NE,48960,33860,15100,45600,30500,15100
11297,11298,1770,NE-00020,ELKHORN,68022,DOUGLAS,NE,21343,21343,0,14000,14000,0
11297,11298,1770,NE-00020,ELM CREEK,68836,BUFFALO,NE,22567,21367,1200,0,0,0
11297,11298,1770,NE-00020,FAIRBURY,68352,JEFFERSON,NE,39933,38583,1350,0,0,0
11297,11298,1770,NE-00020,FALLS CITY,68355,RICHARDSON,NE,17999,17999,0,0,0,0
11297,11298,1770,NE-00020,GIBBON,68840,BUFFALO,NE,128623,105323,23300,25000,25000,0
11297,11298,1770,NE-00020,GOTHENBURG,69138,DAWSON,NE,39323,39323,0,39000,39000,0
11297,11298,1770,NE-00020,GRETNA,68028,SARPY,NE,74203,50903,23300,19600,19600,0
11297,11298,1770,NE-00020,HALLAM,68368,LANCASTER,NE,78113,49238,28875,43900,32400,11500
11297,11298,1770,NE-00020,HICKMAN,68372,LANCASTER,NE,103744,75644,28100,93300,65200,28100
11297,11298,1770,NE-00020,HOLLAND,68372,LANCASTER,NE,49900,31050,18850,0,0,0
11297,11298,1770,NE-00020,ITHACA,68033,SAUNDERS,NE,12768,12368,400,0,0,0
11297,11298,1770,NE-00020,JANSEN,68377,JEFFERSON,NE,21294,17734,3560,9700,9000,700
11297,11298,1770,NE-00020,JOHNSON LAKE,68937,DAWSON,NE,32140,28205,3935,16700,12800,3900
11297,11298,1770,NE-00020,KEARNEY,68845,BUFFALO,NE,213915,190065,23850,25600,24200,1400
11297,11298,1770,NE-00020,KEARNEY,68845,KEARNEY,NE,114042,70942,43100,0,0,0
11297,11298,1770,NE-00020,KEARNEY,68847,BUFFALO,NE,593981,482496,111485,285600,234100,51500
11297,11298,1770,NE-00020,KEARNEY,68847,KEARNEY,NE,83130,80380,2750,4700,3800,900
11297,11298,1770,NE-00020,LEXINGTON,68850,DAWSON,NE,775067,629842,145225,576900,385900,106000
11297,11298,1770,NE-00020,LINCOLN,68510,LANCASTER,NE,4481,3931,550,4500,4000,500
11297,11298,1770,NE-00020,LINCOLN,68512,LANCASTER,NE,38236,38236,0,0,0,0
11297,11298,1770,NE-00020,LINCOLN,68521,LANCASTER,NE,7709,7709,0,0,0,0
11297,11298,1770,NE-00020,LINCOLN,68524,LANCASTER,NE,6262,6262,0,0,0,0
11297,11298,1770,NE-00020,MINDEN,68959,KEARNEY,NE,86757,70507,16250,64800,48600,16200
11297,11298,1770,NE-00020,OCONTO,68860,CUSTER,NE,17380,17380,0,0,0,0
11297,11298,1770,NE-00020,OMAHA,68102,DOUGLAS,NE,4917,2417,2500,0,0,0
11297,11298,1770,NE-00020,OMAHA,68104,DOUGLAS,NE,228584,199504,29080,16300,10800,5500
11297,11298,1770,NE-00020,OMAHA,68107,DOUGLAS,NE,16638,15638,1000,0,0,0
11297,11298,1770,NE-00020,OMAHA,68111,DOUGLAS,NE,152540,131455,21085,28500,15500,13000
11297,11298,1770,NE-00020,OMAHA,68114,DOUGLAS,NE,13941,13941,0,7700,7700,0
11297,11298,1770,NE-00020,OMAHA,68116,DOUGLAS,NE,2787,638,2149,0,0,0
11297,11298,1770,NE-00020,OMAHA,68118,DOUGLAS,NE,12372,10172,2200,0,0,0
11297,11298,1770,NE-00020,OMAHA,68131,DOUGLAS,NE,13614,12614,1000,0,0,0
11297,11298,1770,NE-00020,OMAHA,68132,DOUGLAS,NE,22235,20235,2000,22300,20300,2000
11297,11298,1770,NE-00020,OMAHA,68134,DOUGLAS,NE,29959,22509,7450,0,0,0
11297,11298,1770,NE-00020,OMAHA,68135,DOUGLAS,NE,34127,34127,0,34200,34200,0
11297,11298,1770,NE-00020,OMAHA,68136,SARPY,NE,17119,17119,0,0,0,0
11297,11298,1770,NE-00020,OMAHA,68137,DOUGLAS,NE,104360,86360,18000,27400,21600,5800
11297,11298,1770,NE-00020,OMAHA,68138,SARPY,NE,25715,24215,1500,22000,20500,1500
11297,11298,1770,NE-00020,OMAHA,68144,DOUGLAS,NE,49719,46919,2800,1900,1900,0
11297,11298,1770,NE-00020,OMAHA,68152,DOUGLAS,NE,62425,42125,20300,55400,35100,20300
11297,11298,1770,NE-00020,OMAHA,68154,DOUGLAS,NE,10283,10283,0,10200,10200,0
11297,11298,1770,NE-00020,OMAHA,68164,DOUGLAS,NE,37591,30941,6650,0,0,0
11297,11298,1770,NE-00020,ONEILL,68763,HOLT,NE,5405,5405,0,5500,5500,0
11297,11298,1770,NE-00020,OVERTON,68863,DAWSON,NE,41833,30983,10850,24000,14900,9100
11297,11298,1770,NE-00020,PAGE,68766,HOLT,NE,151685,125285,26400,146300,119900,26400
11297,11298,1770,NE-00020,PLATTE CENTER,68653,PLATTE,NE,115597,104947,10650,75300,64700,10600
11297,11298,1770,NE-00020,PLEASANTON,68866,BUFFALO,NE,13277,13277,0,12700,12700,0
11297,11298,1770,NE-00020,RAVENNA,68869,BUFFALO,NE,8139,7589,550,8200,7600,600
11297,11298,1770,NE-00020,RISING CITY,68658,BUTLER,NE,34369,24989,9380,0,0,0
11297,11298,1770,NE-00020,SARGENT,68874,CUSTER,NE,109733,68783,40950,92400,52000,40400
11297,11298,1770,NE-00020,SCHUYLER,68661,COLFAX,NE,641141,481046,160095,451300,311200,140100
11297,11298,1770,NE-00020,SUMNER,68878,DAWSON,NE,62976,52826,10150,0,0,0
11297,11298,1770,NE-00020,SURPRISE,68667,BUTLER,NE,93661,68061,25600,119100,61600,25600
11297,11298,1770,NE-00020,ULYSSES,68669,BUTLER,NE,262290,223080,39210,8800,8800,0
11297,11298,1770,NE-00020,VALLEY,68064,DOUGLAS,NE,69348,57118,12230,13500,4000,9500
11297,11298,1770,NE-00020,VALPARAISO,68065,SAUNDERS,NE,6186,6186,0,0,0,0
11297,11298,1770,NE-00020,WAHOO,68066,SAUNDERS,NE,40378,39003,1375,0,0,0
11297,11298,1770,NE-00020,WAVERLY,68462,LANCASTER,NE,23790,20740,3050,9000,9000,0
11297,11298,1770,NE-00020,YUTAN,68073,SAUNDERS,NE,23053,23053,0,23100,23100,0
11300,11301,,CA-00086,BUTTE VALLEY,95965,BUTTE,CA,927850,780650,147200,71100,71100,0
11300,11301,,CA-00086,OROVILLE,95965,BUTTE,CA,1628657,1190657,438000,832500,644800,187700
11300,11301,,CA-00086,PALERMO,95968,BUTTE,CA,131145,108045,23100,134400,58800,20600
11300,11301,,CA-00086,PARADISE,95969,BUTTE,CA,3600283,2956248,644035,615700,441700,174000
11302,11303,,VT-00007,E MIDDLEBURY,05740,ADDISON,VT,9860,9860,0,9900,9900,0
11302,11303,,VT-00007,PITTSFORD,05763,RUTLAND,VT,13929,13929,0,14000,14000,0
11302,11303,,VT-00007,RIPTON,05766,ADDISON,VT,33828,31878,1950,29600,27600,2000
11302,11303,,VT-00007,RUTLAND,05701,RUTLAND,VT,175922,63752,112170,145800,51000,94800
11304,11305,,TX-00289,CHILDRESS,79201,CHILDRESS,TX,270984,214422,56562,174400,126900,20500
11304,11305,,TX-00289,QUANAH,79252,HARDEMAN,TX,16581,16081,500,0,0,0
11306,11307,1771,IL-00015,ANDALUSIA,61232,ROCK ISLAND,IL,32461,29086,3375,12000,8600,3400
11306,11307,1771,IL-00015,ANTIOCH,60002,LAKE,IL,139172,134022,5150,24900,24900,0
11306,11307,1771,IL-00015,ARCOLA,61910,COLES,IL,71387,57707,13680,68800,55100,13700
11306,11307,1771,IL-00015,ARCOLA,61910,DOUGLAS,IL,34694,24444,10250,14000,9400,4600
11306,11307,1771,IL-00015,ASHMORE,61912,COLES,IL,27953,25453,2500,14000,14000,0
11306,11307,1771,IL-00015,BARSTOW,61236,ROCK ISLAND,IL,26862,15962,10900,14000,13800,200
11306,11307,1771,IL-00015,BATCHTOWN,62006,CALHOUN,IL,19803,19303,500,0,0,0
11306,11307,1771,IL-00015,BROCTON,61917,EDGAR,IL,60045,58545,1500,45600,44100,1500
11306,11307,1771,IL-00015,CAMARGO,61919,DOUGLAS,IL,20712,14812,5900,20000,14100,5900
11306,11307,1771,IL-00015,CARMAN,61425,HENDERSON,IL,5229974,4272414,957560,2426600,1885300,541300
11306,11307,1771,IL-00015,CASEY,62420,CLARK,IL,66773,62633,4140,34800,34800,0
11306,11307,1771,IL-00015,CHARLESTON,61920,COLES,IL,285214,209134,76080,207300,111500,46000
11306,11307,1771,IL-00015,CHRISMAN,61924,EDGAR,IL,72611,49391,23220,14000,10600,3400
11306,11307,1771,IL-00015,DALLAS CITY,62330,HANCOCK,IL,505459,461519,43940,183400,162200,21200
11306,11307,1771,IL-00015,DALLAS CITY,62330,HENDERSON,IL,9949,6199,3750,9300,5500,3800
11306,11307,1771,IL-00015,EAST MOLINE,61244,ROCK ISLAND,IL,294427,217852,76575,109100,69200,39900
11306,11307,1771,IL-00015,FOX LAKE,60020,LAKE,IL,131818,123818,8000,116800,108800,8000
11306,11307,1771,IL-00015,FULTON,61252,WHITESIDE,IL,15980,15980,0,14000,14000,0
11306,11307,1771,IL-00015,GLADSTONE,61437,HENDERSON,IL,1410429,1227914,182515,695900,510800,81000
11306,11307,1771,IL-00015,GODFREY,62035,JERSEY,IL,36328,35328,1000,20800,19800,1000
11306,11307,1771,IL-00015,GOLDEN EAGLE,62036,CALHOUN,IL,20723,20723,0,20800,20800,0
11306,11307,1771,IL-00015,GRAFTON,62037,JERSEY,IL,308881,298006,10875,0,0,0
11306,11307,1771,IL-00015,GULFPORT,61425,HENDERSON,IL,180021,120321,59700,89400,70200,19200
11306,11307,1771,IL-00015,HAMBURG,62045,CALHOUN,IL,128090,115945,12145,0,0,0
11306,11307,1771,IL-00015,HAMPTON,61256,ROCK ISLAND,IL,55084,40334,14750,9500,9500,0
11306,11307,1771,IL-00015,HINDSBORO,61930,DOUGLAS,IL,138470,117035,21435,0,0,0
11306,11307,1771,IL-00015,HUMBOLDT,61931,COLES,IL,28875,21425,7450,12600,8700,3900
11306,11307,1771,IL-00015,HUME,61932,EDGAR,IL,23984,21534,2450,23600,21100,2500
11306,11307,1771,IL-00015,HUTSONVILLE,62433,CRAWFORD,IL,188996,102021,86975,31700,22800,8900
11306,11307,1771,IL-00015,INGLESIDE,60041,LAKE,IL,31668,29668,2000,27300,25300,2000
11306,11307,1771,IL-00015,KANSAS,61933,EDGAR,IL,16426,13526,2900,11100,8200,2900
11306,11307,1771,IL-00015,KEITHSBURG,61442,MERCER,IL,577087,500187,76900,184800,155100,29700
11306,11307,1771,IL-00015,LAKE VILLA,60046,LAKE,IL,27336,27336,0,23700,23700,0
11306,11307,1771,IL-00015,LAWRENCEVILLE,62439,LAWRENCE,IL,4553994,3538469,1015525,1521100,1135800,346000
11306,11307,1771,IL-00015,LOVES PARK,61111,WINNEBAGO,IL,165073,113923,51150,59100,35600,23500
11306,11307,1771,IL-00015,MACHESNEY PARK,61115,WINNEBAGO,IL,3440107,2461357,978750,1795100,1188100,597700
11306,11307,1771,IL-00015,MARSHALL,62441,CLARK,IL,25237,20837,4400,0,0,0
11306,11307,1771,IL-00015,MARTINSVILLE,62442,CLARK,IL,76103,38703,37400,0,0,0
11306,11307,1771,IL-00015,MATTOON,61938,COLES,IL,42061,37064,4997,22400,19000,3400
11306,11307,1771,IL-00015,MILAN,61264,ROCK ISLAND,IL,84873,81683,3190,68800,65600,3200
11306,11307,1771,IL-00015,MOLINE,61265,ROCK ISLAND,IL,161710,126905,34805,77900,61500,16400
11306,11307,1771,IL-00015,MONMOUTH,61462,HENDERSON,IL,185623,184423,1200,0,0,0
11306,11307,1771,IL-00015,NEOGA,62447,CUMBERLAND,IL,8709,8709,0,8800,8800,0
11306,11307,1771,IL-00015,NEWMAN,61942,DOUGLAS,IL,26032,21732,4300,14000,14000,0
11306,11307,1771,IL-00015,NEWTON,62448,JASPER,IL,71825,59310,12515,38800,36600,2200
11306,11307,1771,IL-00015,NORTH CHICAGO,60064,LAKE,IL,11841,8891,2950,0,0,0
11306,11307,1771,IL-00015,OAKLAND,61943,COLES,IL,1447,1047,400,0,0,0
11306,11307,1771,IL-00015,OAKLAND,61943,EDGAR,IL,14528,10028,4500,0,0,0
11306,11307,1771,IL-00015,OBLONG,62449,CRAWFORD,IL,277154,219254,57900,0,0,0
11306,11307,1771,IL-00015,OQUAWKA,61469,HENDERSON,IL,39330,39330,0,29900,29900,0
11306,11307,1771,IL-00015,PALESTINE,62451,CRAWFORD,IL,382677,300977,81700,167900,115200,52700
11306,11307,1771,IL-00015,PARIS,61944,EDGAR,IL,553570,395690,157880,205900,164600,41300
11306,11307,1771,IL-00015,PONTOOSUC,62330,HANCOCK,IL,362205,292015,70190,154800,113600,41200
11306,11307,1771,IL-00015,QUINCY,62301,ADAMS,IL,76258,75358,900,0,0,0
11306,11307,1771,IL-00015,QUINCY,62305,ADAMS,IL,452728,405438,47290,56500,36800,19700
11306,11307,1771,IL-00015,ROBINSON,62454,CRAWFORD,IL,9903,6603,3300,8300,5000,3300
11306,11307,1771,IL-00015,ROCK ISLAND,61201,ROCK ISLAND,IL,99043,93318,5725,47500,41800,5700
11306,11307,1771,IL-00015,ROCKFORD,61103,WINNEBAGO,IL,617234,492329,124905,218400,142200,76200
11306,11307,1771,IL-00015,ROCKTON,61072,WINNEBAGO,IL,5000,0,5000,0,0,0
11306,11307,1771,IL-00015,ROSCOE,61073,WINNEBAGO,IL,142428,57457,84971,119500,41700,77800
11306,11307,1771,IL-00015,SOUTH BELOIT,61080,WINNEBAGO,IL,28743,18693,10050,26300,16200,10100
11306,11307,1771,IL-00015,SUMNER,62466,LAWRENCE,IL,148239,111189,37050,0,0,0
11306,11307,1771,IL-00015,TAYLOR RIDGE,61284,ROCK ISLAND,IL,107387,90087,17300,95500,78200,17300
11306,11307,1771,IL-00015,TUSCOLA,61953,DOUGLAS,IL,123033,62373,60660,95100,41500,53600
11306,11307,1771,IL-00015,URSA,62376,ADAMS,IL,6300,0,6300,6300,0,6300
11306,11307,1771,IL-00015,VILLA GROVE,61956,DOUGLAS,IL,87821,64671,23150,38100,34100,4000
11306,11307,1771,IL-00015,WARSAW,62379,ADAMS,IL,342540,322505,20035,217900,204400,13500
11306,11307,1771,IL-00015,WARSAW,62379,HANCOCK,IL,1265386,1084916,180470,372100,281200,44700
11306,11307,1771,IL-00015,WAUKEGAN,60087,LAKE,IL,11278,11278,0,11300,11300,0
11306,11307,1771,IL-00015,WEST LIBERTY,62475,JASPER,IL,224030,183930,40100,0,0,0
11306,11307,1771,IL-00015,WEST UNION,62477,CLARK,IL,116241,73516,42725,35000,33400,1600
11306,11307,1771,IL-00015,WESTFIELD,62474,CLARK,IL,28206,24581,3625,28000,24300,3700
11306,11307,1771,IL-00015,WILLOW HILL,62480,JASPER,IL,195728,168078,27650,0,0,0
11311,11312,1773,MO-00030,ALBANY,64402,GENTRY,MO,28570,28570,0,10000,10000,0
11311,11312,1773,MO-00030,ALEXANDRIA,63430,CLARK,MO,47469,32444,15025,37700,22600,15100
11311,11312,1773,MO-00030,ANNADA,63330,PIKE,MO,216885,167685,49200,39500,33100,6400
11311,11312,1773,MO-00030,BELTON,64012,CASS,MO,135581,92281,43300,16800,13000,3800
11311,11312,1773,MO-00030,BOIS D ARC,65612,GREENE,MO,33261,27286,5975,32300,26400,5900
11311,11312,1773,MO-00030,BROOKFIELD,64628,LINN,MO,124511,117686,6825,57100,50600,6500
11311,11312,1773,MO-00030,BROWNING,64630,LINN,MO,31854,30354,1500,42500,20500,1500
11311,11312,1773,MO-00030,CANTON,63435,LEWIS,MO,8962,6962,2000,9000,7000,2000
11311,11312,1773,MO-00030,CHILHOWEE,64733,JOHNSON,MO,15024,15024,0,2300,2300,0
11311,11312,1773,MO-00030,CHILLICOTHE,64601,LIVINGSTON,MO,44430,41055,3375,0,0,0
11311,11312,1773,MO-00030,CHULA,64635,LIVINGSTON,MO,31978,31978,0,28900,28900,0
11311,11312,1773,MO-00030,CLARKSVILLE,63336,PIKE,MO,109559,101559,8000,50400,50400,0
11311,11312,1773,MO-00030,CLEVER,65631,STONE,MO,45400,44600,800,0,0,0
11311,11312,1773,MO-00030,CRAIG,64437,HOLT,MO,14646,12646,2000,0,0,0
11311,11312,1773,MO-00030,CRANE,65633,STONE,MO,17529,17529,0,0,0,0
